text,label
...by finally poking Daniel Theorin! This leads to a much stronger defense. 💚 #Bajenpartiet2014 http://t.co/oBqyDnM6gC,neu
#teamjonna😂,pos
"And who is searching for views, followers, likes, etc. You're the same 😂 it's like you're talking about yourself 😂",neu
New video!!!💖,pos
@namn one would need one now...😔 http://t.co/Dv0sKAf9kp,neg
Team Jonna ❤️,pos
"Team
❤️joke",pos
My teacher thinks Pontus is a normal person 😐,neg
my great grandmother sat there but managed. very important and great video! ❤️,pos
Hello❤,pos
I don't recognize Carl 🙃,neu
Damn what a car the neighbors got themselves 😍😍 http://t.co/9LDRYFUAw5,pos
What a great video idea! Make more time episodes 😍,pos
I think it was nice😙,pos
@name @name maybe the best in the whole school. Maybe the best in my whole life.... ❤️️❤️️❤️️❤️️❤️️❤️️❤️️,pos
"@name Lovely! 👍 It's been a long time since I made a stew, but I usually like the taste! ☺",pos
Team Jonna!😀,pos
YES!!! So I feel such happiness when you upload new videos❤❤ You are a fantastic person Therese!,pos
"If you have any questions for Anyfin, ask them here 💙",neu
@name good good needs support 💕,pos
To brush my teeth with my own toothbrush at my sister's and go to bed in the guest room and wake up with this family ❤,pos
Damn murderer😢😢😤,neg
Passed my very first exam👼,pos
RT @name: Something you are interested in?😇 #tillsalu #retro #antikt #inredning #homestyling #StigLindberg #JosefFrank #svenskttenn ht…,neu
Oh how fun!! 😃💖,pos
can you make another video wise eleven please 🥺 ❤❤❤❤❤❤,pos
You should make several similar videos but at other times so funny idea for a video♥️♥️,pos
@name Huh? Which? Is there a link? 👏😍,pos
You always make me laugh❤️❤️,pos
This has to be one of the best series I've seen in a long time 😅🤣,pos
Team both 💖💖💖,pos
@namn haha ​​sometimes you get it ;) I'm satisfied 👍,pos
@name @name Oh yes! And we get to teach future generations and be advisers to politicians. Hahahahaha! 😁,neu
I feel so good when I see you! could you make a video of you and anders painting each other? plss kiss take care of you💕,pos
"Damn, how happy I get when I see a new video from Therese!!❤",pos
Jonna❤️,pos
3 years ago my heart broke into a thousand pieces and I thought I would lose the safest being in my life. ❤ http://t.co/OvmNw70Vfn,neg
@name Lovely lovely! 😃,pos
#teamjonna 💗,pos
I will most certainly come but when? Working half day ✌️😉@name @name @name @name @name,neu
Yes please 😍❤️,pos
@name Awesome! Thanks! 😊,pos
#teamjockiboi❤️,pos
"Video Idea:
Can't you buy products from UF companies and then test and review them in a video?❣️
I think such a video would have been much appreciated😄",pos
The funniest video in a long time!! Such incredibly beautiful pictures ❤❤❤,pos
💛🎈⭐❤ This is where childhood memories were created this past weekend #lego #eldslejonet #nicholas #cornelia… http://t.co/OxyW8WE2yl,pos
"Think a ""springis"" is a guy who runs

Great video as always ❤❤",pos
@name WHO should take action against this new epidemic. 😷 I thought diseases that affect men always get more research and subsidies.😒,neg
"I could easily sort at people's homes if someone gave me a salary, the funnest job in the world! Love to organize and sort!! 😍 the messier the merrier hahaha / miss crazy",pos
"Great video, professionally filmed and edited! Good that you highlight such important things❤️",pos
"Thanks for cozy vog! Was about to get hit when you went under the wires in the fence!! strangulation warning, very scary😵😱. Fun with course song from Oskar! Tips for a good hand cream: Calendula ointment from Gustav&Linnéa.",pos
You always make me laugh❤️❤️❤️❤️,pos
@namn really nice text ❤️,pos
John Hron is Sweden's fittest man. He is a hero in our history. A man we will never forget. May the murderers burn. May John rest in peace and may Sweden always pay tribute to him❤️,pos
Springis is a person who runs I guess? HAHAHA😂,pos
"How nice with meditation, then to fix with placing things under the counter. Tuesday is Valentine's Day, hope you find some fun and maybe a babysitter if it's going to the cinema. 💘👩‍❤️‍💋‍👨💋",pos
Omg I'm such a newspaper I want toooooo😭😍,pos
Jonna 😉,pos
The pile💕💖💕. The walking bus soon delivered🙋! #pärlansgåbuss @ Mälarhöjden Stockholm http://t.co/euow1WukEv,pos
Thanks to the forces of nature for giving us this wonderful British summer weather to enjoy for a whole weekend. Thank you!!😎👍😍,pos
It was fucking beautiful 😻,pos
Damn beautiful dad💕,pos
@name 😭😭heart,neg
Can you vlog more about the animals and your family ❤,neu
🥰 thanks for another cozy vlog 🥰,pos
"1:38 😂😂😂"" nemen what is Han Ned MATEEEN doing""",pos
Classmates: can someone bring me a charger tomorrow? Mvh a sloppy girl with zero time! Thanks in advance ❤️❤️❤️❤️❤️❤️,neu
"@namn omg, gave me there please 😍",pos
It turned out really nice,pos
"@namn ""no but Anders, aren't you a bit prejudiced now? How can you be so sure that the hateful comment came from a man?"" 😓",neg
Incredibly fun idea 😍👏 Please make it a family tradition.,pos
@name KISS AND HUG FOAM BANANA 👯👯👯👯👯,pos
How the hell did those who did it feel 😡,neg
"Love the comment ""I don't want to make content and push others down"" when the only people you hear are Anjo, Anjo, Anjo 😆 isn't this an interview with Emelie about her situation,, didn't make much sense about her situation :P then she's an addict , the only things they do in ACTIVE abuse is lie, manipulate and seek pity. This is how all active addicts operate. She needs to get treatment. You've probably got Emelie on your neck now Local 😅",neg
"Hold the steering wheel and to the right @namn, calm and nice and you'll have time to enjoy the city in the morning heat too😊",neu
Team Jonna❤️,pos
Mini taster clip from tonight. Peter Gabriel 😊 http://t.co/AqUy1JcexX,neu
Home to my husband 😍,pos
@name GREAT! How are you? 💖,pos
Wooow! This was such a successful video 🔥🔥🔥🔥🔥,pos
"Extremely good video....
Extreme respect for the people who were murdered... 👍",pos
Nice that Jocke was with us again🎉🎉,pos
RT @namn: Haha so you guys are good ❤️ #ÄrStudentJappOrPuss http://t.co/BvjjsqLiQf,pos
Want this little filur tripped here at home 😍 http://t.co/FRCXFHfMxZ,pos
haha come on what fun 🤣,pos
Love you ❤❤,pos
@name pour the flowers out of the one you have in the window. ✔,neu
28:55 Oskar is too wonderful 😂🤣❤,pos
@name @name @name Waiting with excitement 👏👏👏,pos
I myself would dress up in the same way as You Therese Lindgren and your family. Because I also thought that the pictures of You and Anders and the dogs were nice. Good luck With channel Therese Lindgren Mvh Anton Rosander a subscriber Fårn Kristianstad in Skåne in Sweden.👍☺️🤠,pos
Hi I watch you every single day and I think you are the best😀,pos
"Team work
😊😊😊😊😊😊😊😊",pos
@name but thanks! that makes me happy! 💗,pos
"RT @name: Hard training for @name ahead of Bocuse Dor in Lyon💪✌🌟
#bocusedor #food #kämpa #sweden http://t.co/XBCiwik0…",neu
TeamJonna!😛 they were damn pretty😂😂👍🏾👍🏾👍🏾,pos
The dogs were really cute in the video too❤️❤️❤️❤️,pos
Realized that the most interesting conversations I have at work are with men aged 65 👊,neu
"Wow what beautiful pictures!! And what a fun idea!
Can you do from the Victorian era next time?😍",pos
"Great video, good that she had her say 👍",pos
"I love your videos therese. You are truly the best youtuber in the entire universe. Love you!!!!!
❤❤❤",pos
You are the best👍👍👍How are you so good?,pos
"You just get so sad, as one of the guys said. How can people be so cruel to other people
Let's carry this legacy forward, it must never be forgotten😢",neg
"#Teamjockiboi
😜",neu
@namn HAHAH have our parents started doing drugs or something😳😳,neu
@namn Good technique although I do it differently like up-o-down😂✨,pos
Team Jonna❤️💗💎💍,pos
three whiteys with dreads in one and the same place pls no 😩😩😩,neg
"Hello. This has nothing to do with the video but just want to know when / if the song that is in the intro will be on Spotify? 😍
Moreover! Super video!! 👏🏻",pos
😓 good times,neg
"RT @name: #FoooersConspiracy The pic is the clue to where the performance is, RUNRUNRUN🏃 http://t.co/SKjK7aG928",neu
Team jokjonna😊,pos
So how can you be such an amazing person? You are wonderful love how you support saga and of course many more you are a great role model❤️❤️,pos
Please for more! I've been missing these from last year ❤😊,pos
Meet me where the boats roll out later today ⚓️ http://t.co/J5IA6MxUF2,neu
"Jippi, 140 cm 👏👏👏👏 #jetline next 👍 #grönalund @ Gröna Lund http://t.co/LTUuYUyCjZ",pos
You guys are crazy 😂😂,pos
Such wonderful parents you are ❤️💙,pos
Oh ✨💛 such a nice collaboration! Also going to start meditating 🧘‍♀️ feels good to hear that it doesn't take much for results 🥰💫 cozy blog as always!🎉,pos
@name of course.. Both strength and endurance and fitness.. 👊🌟,pos
Just read about it and think you guys are so damn brave to enter yours!❤️,pos
Damn Sweden's legal system go to hell 🖕🖕🖕🖕🖕🖕🖕 he's out and her brother?,neg
Team jonna😙😙😘😘😘😚😚😚,pos
Omg this was so good! How beautiful you are and were in the pictures! 😍 really want to see more like this!,pos
First😊 you are the best,pos
Tim Jockiboy 😎😎😎😎😎😎😎😎😎😎😎😎😎😎,pos
RT @name: Best🙌💕 @name @name http://t.co/4CaQrH8ULk,pos
"Oh, the police are calling and looking for Tomas Larsson, or alias......
Busted like Hell. 😂",neu
Ending the last night with uncle with some UFC! See you soon ❤️ http://t.co/GRZwnADWM1,pos
"You're so good, what would I do without you?💕 http://t.co/K15LgWkRXT",pos
That Åsard isn't quite right 🫢,neg
"@namn thanks for today ogge, thanks for all the time you spend with us❤️",pos
First corpse!!🤭,pos
Oooooh what fun!!! Want too 😲😍😍😃,pos
Now today's episode is up!! Sorry for the slight delay. 😘😘 search for Mathilda and Andrea in iTunes/the podcast app http://t.co/DNtqpJaJkm,neu
@name Maybe there is a vaccine? Or it will be car gloves and a backwards cap... 😎,neu
You get a little happier about working when the first things you hear are that you look good and smell good 😂👌,pos
"Oh, I want to go home 😩😩😩",neg
Such a good intro👍… so ugly by Anjo 😡all to make money hanging people out….,neg
"@name @name yup. It exists. But maybe he's too old for that.
Also, I push JP the most because he has to be nice😂",neu
But what do you do when you get the games to start? I try but only get that I must have an older OS.. would be very happy if you show/write how😀,neu
Can't wait for next weekend when there will be a vlog!!❤️❤️ NEVER stop what you do!😍❤️❤️,pos
"4:09 ""Aw, damn it"". Hahaha 😂",pos
"Haha as much as I laughed and agreed, but a spring ice I think meant if someone comes to a job like in ass often comes to the same place don't know if she meant s**t but something like that because I heard that Becky on tiktok ducks that expression then.Ps love you and ALL your videos just wish you could make a few more videos like one on Thursday and one on Sunday have rewatched so much of your videos aa but have a nice day kisses 💗",pos
@name sofia can be a chicken 👌👌,neu
Thanks for another wonderful vlog ❤ Really waxing lyrical when you talk about your crystals...love my collection ❤,pos
Kurds and Iranians are careful about honor and shit like that.. this has 0 connection to Islam without more culture that comes from mountain people. Why even settle in a western country in the first place.. then stay in the huts and caves where food water is barely enough and where you are oppressed from all sides 👍,neg
RT @name: Meat session at Gudruns😛Air dried @name karré #coppa @name @name #nomnom #foodporn http://t.co/ZN…,neu
Best day of the week❤️,pos
It was so good!☺️,pos
